# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.700000,1.958899,0.000000,0.000000,2.965529,-0.428644,-1.480038,-0.808097,0.778588,-0.249452,-0.000000,-0.000000,1.962885,0.359581,-0.379265,-0.410369,-0.015134,0.997997,0.000000,-0.000000,0.022288,-0.012789,-0.014165,-0.002824,0.011162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.700000,2.593456,1.820741,-0.271493,-4.487543,0.250547,1.386315,0.881611,-0.553646,0.396884,2.497190,2.346989,-1.830995,-1.001426,-0.411376,0.187991,0.645062,1.000778,0.004557,-0.010157,-0.008507,0.009352,0.009565,0.001878,-0.008871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.700000,2.546995,-2.714935,-2.982623,4.402215,0.517521,-0.910165,-0.947040,0.090052,2.432568,1.944408,-2.899539,0.059661,0.258509,0.074786,-0.105906,-0.162278,0.999416,-0.003267,0.007732,0.002876,-0.005520,-0.003431,-0.000161,0.002985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.700000,0.562298,-1.682818,1.568745,-4.348477,3.718793,4.480379,1.077500,-4.372168,2.442157,-1.823231,-2.711893,-0.940276,2.239169,2.396783,0.517054,-2.299313,1.000228,0.002388,-0.004270,-0.005413,0.004381,0.006306,0.001822,-0.005952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.700000,0.074083,2.087947,7.187075,-1.331865,-10.780653,-5.577058,2.734812,10.365534,0.326477,-2.424786,3.864461,1.298343,-3.626280,-2.329927,0.379958,3.029779,0.999787,-0.001030,0.004428,0.000237,-0.005459,-0.002101,0.001300,0.003867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
