# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.700000,2.609754,0.000000,0.000000,-3.148341,-0.128287,1.046596,0.761485,-0.355912,2.470342,0.000000,-0.000000,1.593829,-0.557240,-1.096696,-0.494386,0.686038,0.997997,0.000000,-0.000000,0.022288,-0.012789,-0.014165,-0.002824,0.011162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.700000,1.735250,-3.072845,-1.912549,3.853656,0.741361,-0.343148,-0.608065,-0.279856,2.697245,0.328245,-1.412093,-2.966621,0.718323,1.405742,0.668720,-0.802334,1.000778,0.004557,-0.010157,-0.008507,0.009352,0.009565,0.001878,-0.008871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.700000,-0.005344,-0.323999,4.005043,-2.275053,-0.469840,0.404464,0.567961,0.082258,1.638870,-3.322893,-1.131853,3.777823,0.320506,-0.823141,-0.766394,0.157097,0.999416,-0.003267,0.007732,0.002876,-0.005520,-0.003431,-0.000161,0.002985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.700000,0.978749,2.420158,1.569254,2.978740,-3.800010,-4.307182,-0.981557,4.169861,-0.084589,-0.546004,2.714790,-3.295452,2.100336,2.682279,0.675025,-2.637400,1.000228,0.002388,-0.004270,-0.005413,0.004381,0.006306,0.001822,-0.005952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.700000,3.055138,1.055713,-6.938736,-0.458537,8.527529,4.807598,-1.695015,-7.807046,0.550431,3.020822,4.292026,-1.804063,-7.522326,-3.663602,2.178631,7.460599,0.999787,-0.001030,0.004428,0.000237,-0.005459,-0.002101,0.001300,0.003867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
