# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.700000,-0.071253,0.000000,-0.000000,0.230258,0.514757,0.403144,0.048866,-0.394840,1.674107,0.000000,0.000000,-3.517140,0.161691,1.450778,0.907137,-0.647567,0.997997,0.000000,-0.000000,0.022288,-0.012789,-0.014165,-0.002824,0.011162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.700000,0.172307,1.252809,2.162123,0.664160,-0.991055,-1.049722,-0.279119,0.834463,0.803776,-2.825222,-0.952971,4.825532,0.282121,-1.001759,-0.861826,0.159782,1.000778,0.004557,-0.010157,-0.008507,0.009352,0.009565,0.001878,-0.008871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.700000,1.958025,3.041926,-1.017420,-2.156772,-0.032409,0.523778,0.383056,-0.188857,-0.174540,1.381115,4.034130,-3.862543,-0.563865,0.764612,0.875183,-0.010287,0.999416,-0.003267,0.007732,0.002876,-0.005520,-0.003431,-0.000161,0.002985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.700000,2.958827,-0.737839,-3.132357,1.359695,0.078851,-0.163207,-0.090110,0.193453,1.539353,2.369333,0.003309,4.222539,-4.340735,-5.068028,-1.185879,4.927334,1.000228,0.002388,-0.004270,-0.005413,0.004381,0.006306,0.001822,-0.005952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.700000,1.370692,-3.143685,-0.246721,1.788289,2.251062,0.772772,-1.038038,-2.560985,3.020114,-0.596552,-8.154523,0.506864,11.143607,5.994133,-2.556858,-10.489804,0.999787,-0.001030,0.004428,0.000237,-0.005459,-0.002101,0.001300,0.003867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
