# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.700000,3.069679,0.000000,-0.000000,-0.200206,-0.542281,-0.422229,-0.046913,0.412583,0.922412,0.000000,-0.000000,3.544576,-0.186007,-1.468260,-0.905844,0.663614,0.997997,0.000000,-0.000000,0.022288,-0.012789,-0.014165,-0.002824,0.011162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.700000,2.828301,-1.252726,-2.175741,-0.642193,0.989786,1.043517,0.275086,-0.832043,1.794851,2.825723,0.940429,-4.808121,-0.281756,0.997887,0.858611,-0.159121,1.000778,0.004557,-0.010157,-0.008507,0.009352,0.009565,0.001878,-0.008871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.700000,1.041880,-3.039880,1.018937,2.137451,0.044719,-0.510888,-0.380893,0.176500,2.772458,-1.379423,-4.031562,3.845505,0.572932,-0.753991,-0.872876,0.000537,0.999416,-0.003267,0.007732,0.002876,-0.005520,-0.003431,-0.000161,0.002985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.700000,0.040986,0.737973,3.137875,-1.370399,-0.080224,0.171574,0.095001,-0.200414,1.058593,-2.369603,0.000463,-4.228258,4.338854,5.073341,1.189195,-4.931954,1.000228,0.002388,-0.004270,-0.005413,0.004381,0.006306,0.001822,-0.005952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.700000,1.629325,3.143171,0.247470,-1.786781,-2.254388,-0.772130,1.039156,2.560883,-0.422019,0.596491,8.154615,-0.507893,-11.143804,-5.991715,2.557624,10.487422,0.999787,-0.001030,0.004428,0.000237,-0.005459,-0.002101,0.001300,0.003867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
